grouping,unit,mean_N_export,mean_N_Ret_Ratio,mean_sed_export,mean_realized_Pollination_on_ag,mean_sed_retention_ratio,mean_Nature_Access,stdev_N_export,stdev_N_Ret_Ratio,stdev_sed_export,stdev_realized_Pollination_on_ag,stdev_sed_retention_ratio,stdev_Nature_Access,valid_count_N_export,valid_count_N_Ret_Ratio,valid_count_sed_export,valid_count_realized_Pollination_on_ag,valid_count_sed_retention_ratio,valid_count_Nature_Access
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,income_grp_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,income_grp_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,income_grp_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,income_grp_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,income_grp_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,region_wb_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
income_grp_2026_01_27_19_52_58,1. High income: OECD,0.02226952499755382,-0.00128207420897855,NA,0.01934879855069678,-3.5949282078303e-4,-4218.75713740904,2.3948212470814356,0.08327953484906973,NA,0.6736195304273199,0.07846107172891119,213136.0628205656,326754612,303143992,0,49695605,309675973,7787770
income_grp_2026_01_27_19_52_58,2. High income: nonOECD,0.02317471311088738,-0.00242618246393679,NA,0.1335081128399681,-0.00147336667766161,-631.1167557493463,0.8061435483263577,0.1386211913510718,NA,1.2400803403502336,0.08107321916449271,100317.17083098096,26031312,4616478,0,565531,3141973,1117127
income_grp_2026_01_27_19_52_58,3. Upper middle income,0.062773167105219893,-7.8014296494729e-4,NA,0.01824374722844767,-4.5986054684756e-4,-2696.7431737208262,2.8143713150567775,0.09816366690702782,NA,0.438717889426692,0.07903540141841979,201544.61165593553,615221404,515666542,0,104681859,525624905,13918124
income_grp_2026_01_27_19_52_58,4. Lower middle income,0.02434621024571575,-5.8455614054633e-4,NA,0.00871007562670837,-2.1230960725342e-4,-2345.6520861668055,1.8842536989003051,0.10189476846210276,NA,0.18812687111987453,0.06474616906891222,252781.5510758157,215443572,162435799,0,42475338,172111927,3373364
income_grp_2026_01_27_19_52_58,5. Low income,0.0186889362447952,6.8232263198877e-4,NA,0.00165639021975943,-2.7523228105342e-4,-1891.3401783363668,0.746936809243115,0.08885542935716112,NA,0.06718002430806327,0.03611219266194977,110140.6890486496,175524744,137881895,0,23405002,138162178,2533527
region_wb_2026_01_27_19_52_58,East Asia & Pacific,0.11057487557566748,-0.00193500547483811,NA,0.03299437210205476,-2.5362872351746e-4,-4478.556901312458,4.158111107492926,0.11880971576033704,NA,0.63730660479052,0.0878465572080724,290557.629541513,275260468,237778720,0,45618098,245149817,5023856
region_wb_2026_01_27_19_52_58,Europe & Central Asia,0.00390586358200822,0.00116369532477888,NA,0.01171797176237334,9.084312861901196e-5,-555.590790881809,2.3093650772192684,0.09136828261387377,NA,0.32178664173928007,0.07015713576683696,140109.70522427038,258948864,237302744,0,63555058,248310522,7302545
region_wb_2026_01_27_19_52_58,Latin America & Caribbean,0.04173352865151118,-0.0024482897304633,NA,0.00490385605410529,-0.00127005989316174,-2319.6354178372562,1.2067929194850329,0.07697132039627279,NA,0.28651353673813523,0.04009098399801734,199356.3508521121,213388570,200164882,0,36076173,206069268,4912056
region_wb_2026_01_27_19_52_58,Middle East & North Africa,0.0710463477006949,-2.8608306323158e-4,NA,0.09823977438364376,-1.3686260871138e-4,-1836.682981260173,1.8735507925525636,0.1637386965549475,NA,0.7469612823511962,0.03573640527375599,157927.5361092342,119685139,25232312,0,4637740,25429546,1975205
region_wb_2026_01_27_19_52_58,North America,0.01966840074050328,-0.00194958441396779,NA,0.01246987625181107,-6.482756784457e-4,-5487.854347524532,1.480892036917162,0.07230120199635273,NA,0.7603797927283801,0.08323776324192517,176877.15626380633,189587275,175996531,0,24460560,174842621,4700284
region_wb_2026_01_27_19_52_58,South Asia,-0.00520831550788704,3.924788614233642e-5,NA,0.00410294398401958,9.6011940959624e-4,-5119.30798302327,2.240618607396641,0.10618868067275702,NA,0.12609818218046437,0.03451025428345137,344719.6700610349,54930836,49839648,0,14075104,47858842,929272
region_wb_2026_01_27_19_52_58,Sub-Saharan Africa,0.01102539435986784,0.00111117597978551,NA,0.00340748201993283,-2.9852814670007e-4,-3002.4725973108903,0.502420563678384,0.07960377382774902,NA,0.05849204181570004,0.08241717129312967,166050.0008119158,247174492,197429869,0,32400602,201056340,3885896
