"","id","mean","median","raster_name","service","color","year","ee_r264_name","iso3","continent","region_wb","income_grp","name_long"
"2047",199,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Solomon Islands","SLB","Oceania","East Asia & Pacific","4. Lower middle income","Solomon Islands"
"2048",200,10521.1279296875,0.00340153332918825,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Sierra Leone","SLE","Africa","Sub-Saharan Africa","5. Low income","Sierra Leone"
"2049",201,413112.96875,19213.1166960504,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"El Salvador","SLV","North America","Latin America & Caribbean","4. Lower middle income","El Salvador"
"2050",202,0,0,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"San Marino","SMR","Europe","Europe & Central Asia","2. High income: nonOECD","San Marino"
"2051",203,7143.05322265625,312.847745762205,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Somalia","SOM","Africa","Sub-Saharan Africa","5. Low income","Somalia"
"2052",204,825.252746582031,281.813830704131,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Saint Pierre and Miquelon","SPM","North America","North America","3. Upper middle income","Saint Pierre and Miquelon"
"2053",205,35847.859375,0.00159370951972919,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Serbia","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia"
"2054",206,4707.54736328125,102.965890868661,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"South Sudan","SSD","Africa","Sub-Saharan Africa","5. Low income","South Sudan"
"2055",207,43391.04296875,1.33629634584481,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Sao Tome and Principe","STP","Africa","Sub-Saharan Africa","4. Lower middle income","Ṣo Tom̩ and Principe"
"2056",208,2140.80883789062,1.69054162249135e-05,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Suriname","SUR","South America","Latin America & Caribbean","3. Upper middle income","Suriname"
"2057",209,150810.890625,20749.8316805706,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Slovakia","SVK","Europe","Europe & Central Asia","1. High income: OECD","Slovakia"
"2058",210,348031.875,259655.064234087,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Slovenia","SVN","Europe","Europe & Central Asia","1. High income: OECD","Slovenia"
"2059",211,77946.453125,2002.21951528259,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Sweden","SWE","Europe","Europe & Central Asia","1. High income: OECD","Sweden"
"2060",212,47501.12109375,8204.70401715027,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Swaziland","SWZ","Africa","Sub-Saharan Africa","4. Lower middle income","eSwatini"
"2061",213,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Sint Maarten","SXM","North America","Latin America & Caribbean","2. High income: nonOECD","Sint Maarten"
"2062",214,9445.662109375,2.95834495131646,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Seychelles","SYC","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Seychelles"
"2063",215,15296.357421875,0.00137390042849609,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Syria","SYR","Asia","Middle East & North Africa","4. Lower middle income","Syria"
"2064",216,1554.37426757812,357.234019657827,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Turks and Caicos Islands","TCA","North America","Latin America & Caribbean","2. High income: nonOECD","Turks and Caicos Islands"
"2065",217,1061.01440429688,0.000118351450384879,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Chad","TCD","Africa","Sub-Saharan Africa","5. Low income","Chad"
"2066",218,24017.181640625,9.54384567098734,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Togo","TGO","Africa","Sub-Saharan Africa","5. Low income","Togo"
"2067",219,52768.57421875,7.74368115787575e-06,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Thailand","THA","Asia","East Asia & Pacific","3. Upper middle income","Thailand"
"2068",220,4961.4462890625,1.75076935455628e-05,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tajikistan","TJK","Asia","Europe & Central Asia","5. Low income","Tajikistan"
"2069",221,0,0,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tokelau","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
"2070",222,971.980346679688,0.000259557181217708,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Turkmenistan","TKM","Asia","Europe & Central Asia","3. Upper middle income","Turkmenistan"
"2071",223,665.977966308594,0.00370461375124711,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Timor-Leste","TLS","Asia","East Asia & Pacific","4. Lower middle income","Timor-Leste"
"2072",224,3834.60913085938,5.02227568059186,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tonga","TON","Oceania","East Asia & Pacific","4. Lower middle income","Tonga"
"2073",225,171197.515625,134.188928828819,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Trinidad and Tobago","TTO","North America","Latin America & Caribbean","2. High income: nonOECD","Trinidad and Tobago"
"2074",226,20995.59375,0.00572823134004083,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tunisia","TUN","Africa","Middle East & North Africa","3. Upper middle income","Tunisia"
"2075",227,62744.13671875,7.91997240291759e-06,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Turkey","TUR","Asia","Europe & Central Asia","3. Upper middle income","Turkey"
"2076",228,0,0,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tuvalu","TUV","Oceania","East Asia & Pacific","3. Upper middle income","Tuvalu"
"2077",229,946777,0.00404199066026803,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Taiwan","TWN","Asia","East Asia & Pacific","2. High income: nonOECD","Taiwan"
"2078",230,16611.705078125,17.6209932456885,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Tanzania","TZA","Africa","Sub-Saharan Africa","5. Low income","Tanzania"
"2079",231,51758.65234375,0.000888070698548759,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Uganda","UGA","Africa","Sub-Saharan Africa","5. Low income","Uganda"
"2080",232,14387.8310546875,0.000767147382460504,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Ukraine","UKR","Europe","Europe & Central Asia","4. Lower middle income","Ukraine"
"2081",233,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"United States Minor Outlying Isl","UMI","North America","East Asia & Pacific","5. Low income","United States Minor Outlying Islands"
"2082",234,16234.9111328125,123.766054690295,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Uruguay","URY","South America","Latin America & Caribbean","3. Upper middle income","Uruguay"
"2083",235,106352.78125,1.4150331212146,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"United States","USA","North America","North America","1. High income: OECD","United States"
"2084",236,6584.39013671875,0.000243693220719591,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Uzbekistan","UZB","Asia","Europe & Central Asia","4. Lower middle income","Uzbekistan"
"2085",237,0,0,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Vatican City","VAT","Europe","Europe & Central Asia","2. High income: nonOECD","Vatican"
"2086",238,19114.5078125,49.0700620525004,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Saint Vincent and the Grenadines","VCT","North America","Latin America & Caribbean","3. Upper middle income","Saint Vincent and the Grenadines"
"2087",239,2787.79223632812,1.06456859628406e-06,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Venezuela","VEN","South America","Latin America & Caribbean","3. Upper middle income","Venezuela"
"2088",240,9008.0341796875,145.021164114735,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"British Virgin Islands","VGB","North America","Latin America & Caribbean","1. High income: OECD","British Virgin Islands"
"2089",241,20394.96875,4076.68908029538,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Virgin Islands, U.S.","VIR","North America","Latin America & Caribbean","2. High income: nonOECD","United States Virgin Islands"
"2090",242,65604.46875,0.143283298149428,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Vietnam","VNM","Asia","East Asia & Pacific","4. Lower middle income","Vietnam"
"2091",243,295.975799560547,0.00561016568666857,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Vanuatu","VUT","Oceania","East Asia & Pacific","4. Lower middle income","Vanuatu"
"2092",244,661.985412597656,125.658886223336,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Wallis and Futuna","WLF","Oceania","East Asia & Pacific","4. Lower middle income","Wallis and Futuna Islands"
"2093",245,510.363464355469,0.166455357586811,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Samoa","WSM","Oceania","East Asia & Pacific","4. Lower middle income","Samoa"
"2094",246,5606.32373046875,32.2433854090558,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Akrotiri and Dhekelia","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom"
"2095",247,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Clipperton Island","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"2096",248,120223.015625,0.000412192756316788,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Kosovo","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia"
"2097",249,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Paracel Islands","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"2098",250,NA,NA,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Spratly Islands","XSP","Asia","East Asia & Pacific","5. Low income","Spratly Islands"
"2099",251,2438.25439453125,1.17007027087913e-05,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Yemen","YEM","Asia","Middle East & North Africa","4. Lower middle income","Yemen"
"2100",252,77889.609375,6.1039820328951e-05,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"India","IND","Asia","South Asia","4. Lower middle income","India"
"2101",253,0.0917890667915344,0.0044564397127792,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"2102",254,0.301502615213394,0.000667393375508895,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"2103",255,0.966749608516693,0.415459628452155,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"India","IND","Asia","South Asia","4. Lower middle income","India"
"2104",256,0.142005160450935,0.0169340304109359,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"India","IND","Asia","South Asia","4. Lower middle income","India"
"2105",257,4394.56494140625,0.00372919815487828,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan"
"2106",258,541.835632324219,1.86295755005076,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"India","IND","Asia","South Asia","4. Lower middle income","India"
"2107",259,0.53571492433548,0.0127556707898667,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"2108",260,2.14407825469971,0.0257674395555011,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"India","IND","Asia","South Asia","4. Lower middle income","India"
"2109",261,85847.8125,135.643788822954,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa"
"2110",262,15986.3447265625,64.9861139624074,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia"
"2111",263,169873.609375,44.5611384118869,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus"
"2112",264,6341.91357421875,64.972279263029,"nature_access_lspop2019_marESA1992_md5_b32b8b","Nature Access","#A57C00",1992,"Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe"
"2113",1,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Aruba","ABW","North America","Latin America & Caribbean","2. High income: nonOECD","Aruba"
"2114",2,0.000770590791944414,6.63037495678692e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Afghanistan","AFG","Asia","South Asia","5. Low income","Afghanistan"
"2115",3,0.000255690101766959,8.88782163201733e-08,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Angola","AGO","Africa","Sub-Saharan Africa","3. Upper middle income","Angola"
"2116",4,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Anguilla","AIA","North America","Latin America & Caribbean","3. Upper middle income","Anguilla"
"2117",5,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Aland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland"
"2118",6,0.118139930069447,1.17756053908145e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Albania","ALB","Europe","Europe & Central Asia","4. Lower middle income","Albania"
"2119",7,2.5134597763099e-06,0.0311383251100779,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Andorra","AND","Europe","Europe & Central Asia","2. High income: nonOECD","Andorra"
"2120",8,0.00249934149906039,0.0073458000015621,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"United Arab Emirates","ARE","Asia","Middle East & North Africa","2. High income: nonOECD","United Arab Emirates"
"2121",9,0.238152667880058,1.21849108492821e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Argentina","ARG","South America","Latin America & Caribbean","3. Upper middle income","Argentina"
"2122",10,0.331928908824921,4.62250301520574e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Armenia","ARM","Asia","Europe & Central Asia","4. Lower middle income","Armenia"
"2123",11,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"American Samoa","ASM","Oceania","East Asia & Pacific","3. Upper middle income","American Samoa"
"2124",12,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Antarctica","ATA","Antarctica","Antarctica","2. High income: nonOECD","Antarctica"
"2125",13,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"French Southern Territories","ATF","Seven seas (open ocean)","Sub-Saharan Africa","2. High income: nonOECD","French Southern and Antarctic Lands"
"2126",14,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Antigua and Barbuda","ATG","North America","Latin America & Caribbean","3. Upper middle income","Antigua and Barbuda"
"2127",15,0.0343774780631065,2.70527473929986e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Australia","AUS","Oceania","East Asia & Pacific","1. High income: OECD","Australia"
"2128",16,0.599619507789612,8.10419239134944e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Austria","AUT","Europe","Europe & Central Asia","1. High income: OECD","Austria"
"2129",17,0.141798034310341,3.9371944457787e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Azerbaijan","AZE","Asia","Europe & Central Asia","3. Upper middle income","Azerbaijan"
"2130",18,0.360424339771271,0.00898787860316884,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Burundi","BDI","Africa","Sub-Saharan Africa","5. Low income","Burundi"
"2131",19,1.79228186607361,1.75594894050958e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Belgium","BEL","Europe","Europe & Central Asia","1. High income: OECD","Belgium"
"2132",20,0.0465736873447895,7.36390151864866e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Benin","BEN","Africa","Sub-Saharan Africa","5. Low income","Benin"
"2133",21,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bonaire, Sint Eustatius and Saba","BES","Seven seas (open ocean)","Latin America & Caribbean","2. High income: nonOECD","Bonaire, Sint Eustatius and Saba"
"2134",22,0.0189744979143143,8.76934462100643e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Burkina Faso","BFA","Africa","Sub-Saharan Africa","5. Low income","Burkina Faso"
"2135",23,0.225473150610924,3.16535319037046e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bangladesh","BGD","Asia","South Asia","5. Low income","Bangladesh"
"2136",24,0.233693644404411,2.11457983013957e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bulgaria","BGR","Europe","Europe & Central Asia","3. Upper middle income","Bulgaria"
"2137",25,0.00028101570205763,0.273135617525935,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bahrain","BHR","Asia","Middle East & North Africa","2. High income: nonOECD","Bahrain"
"2138",26,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bahamas","BHS","North America","Latin America & Caribbean","2. High income: nonOECD","Bahamas"
"2139",27,0.274470329284668,9.46526313436573e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bosnia and Herzegovina","BIH","Europe","Europe & Central Asia","3. Upper middle income","Bosnia and Herzegovina"
"2140",28,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Saint Barthelemy","BLM","North America","Latin America & Caribbean","1. High income: OECD","Saint-Barth̩lemy"
"2141",29,1.26645123958588,1.60769040630745e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Belarus","BLR","Europe","Europe & Central Asia","3. Upper middle income","Belarus"
"2142",30,0.0370157212018967,1.20250531677229e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Belize","BLZ","North America","Latin America & Caribbean","4. Lower middle income","Belize"
"2143",31,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bermuda","BMU","North America","North America","2. High income: nonOECD","Bermuda"
"2144",32,0.0137753589078784,2.25508111168193e-08,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bolivia","BOL","South America","Latin America & Caribbean","4. Lower middle income","Bolivia"
"2145",33,0.125006198883057,6.60897583848257e-09,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Brazil","BRA","South America","Latin America & Caribbean","3. Upper middle income","Brazil"
"2146",34,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Barbados","BRB","North America","Latin America & Caribbean","2. High income: nonOECD","Barbados"
"2147",35,0.00942005030810833,1.84760441371437e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Brunei","BRN","Asia","East Asia & Pacific","2. High income: nonOECD","Brunei Darussalam"
"2148",36,0.00855815317481756,0.0018542493295618,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bhutan","BTN","Asia","South Asia","4. Lower middle income","Bhutan"
"2149",37,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Bouvet Island","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"2150",38,0.000116938317660242,5.24190568373518e-08,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Botswana","BWA","Africa","Sub-Saharan Africa","3. Upper middle income","Botswana"
"2151",39,0.000202069189981557,1.50343904696149e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Central African Republic","CAF","Africa","Sub-Saharan Africa","5. Low income","Central African Republic"
"2152",40,0.0183023773133755,1.62428192026171e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Canada","CAN","North America","North America","1. High income: OECD","Canada"
"2153",41,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cocos Islands","AUS","Oceania","East Asia & Pacific","1. High income: OECD","Australia"
"2154",42,1.06057000160217,2.7703404292771e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Switzerland","CHE","Europe","Europe & Central Asia","1. High income: OECD","Switzerland"
"2155",43,0.233799487352371,1.37270634874634e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Chile","CHL","South America","Latin America & Caribbean","3. Upper middle income","Chile"
"2156",44,0.791748762130737,3.77167246980906e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"2157",45,0.0426568649709225,1.11264366411017e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cote d'lvoire","CIV","Africa","Sub-Saharan Africa","4. Lower middle income","C̫te d'Ivoire"
"2158",46,0.0416371822357178,6.22488969132588e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cameroon","CMR","Africa","Sub-Saharan Africa","4. Lower middle income","Cameroon"
"2159",47,0.00188763835467398,4.71675561464445e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Democratic Republic of the Congo","COD","Africa","Sub-Saharan Africa","5. Low income","Democratic Republic of the Congo"
"2160",48,0.00254184217192233,4.59544047403933e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Republic of the Congo","COG","Africa","Sub-Saharan Africa","4. Lower middle income","Republic of the Congo"
"2161",49,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cook Islands","COK","Oceania","East Asia & Pacific","3. Upper middle income","Cook Islands"
"2162",50,0.0626581534743309,1.01749939849461e-08,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Colombia","COL","South America","Latin America & Caribbean","3. Upper middle income","Colombia"
"2163",51,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Comoros","COM","Africa","Sub-Saharan Africa","5. Low income","Comoros"
"2164",52,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cabo Verde","CPV","Africa","Sub-Saharan Africa","4. Lower middle income","Republic of Cabo Verde"
"2165",53,1.6043404340744,1.73723738902155e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Costa Rica","CRI","North America","Latin America & Caribbean","3. Upper middle income","Costa Rica"
"2166",54,1.38435804843903,2.26798298059145e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cuba","CUB","North America","Latin America & Caribbean","3. Upper middle income","Cuba"
"2167",55,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Curacao","CUW","North America","Latin America & Caribbean","2. High income: nonOECD","Cura̤ao"
"2168",56,NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Christmas Island","AUS","Oceania","East Asia & Pacific","1. High income: OECD","Australia"
"2169",57,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cayman Islands","CYM","North America","Latin America & Caribbean","2. High income: nonOECD","Cayman Islands"
"2170",58,0.0778757929801941,0.000730782316384731,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus"
"2171",59,0.629251480102539,4.30509420013277e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Czechia","CZE","Europe","Europe & Central Asia","1. High income: OECD","Czech Republic"
"2172",60,0.250586181879044,1.17612215602591e-06,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Germany","DEU","Europe","Europe & Central Asia","1. High income: OECD","Germany"
"2173",61,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Djibouti","DJI","Africa","Middle East & North Africa","4. Lower middle income","Djibouti"
"2174",62,0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Dominica","DMA","North America","Latin America & Caribbean","3. Upper middle income","Dominica"
"2175",63,1.20069968700409,0.00988565589800112,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Denmark","DNK","Europe","Europe & Central Asia","1. High income: OECD","Denmark"
"2176",64,1.11700570583344,6.31498260668586e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Dominican Republic","DOM","North America","Latin America & Caribbean","3. Upper middle income","Dominican Republic"
"2177",65,0.110736593604088,2.0230163192744e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77",1992,"Algeria","DZA","Africa","Middle East & North Africa","3. Upper middle income","Algeria"
